'Asp Ratio','Form Factor','Narrow Factor',Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.111314,0.265131,0.0922,0.142019,0.054153,0.066886,0.811475,0.817073,0.785047,0.441685,0.44399,0.456823,0.139632,0.261312,0.143485,0.753592,0.027172,0.211274,0.814679,0.143921,'yew plum pine'
0.106644,0.277693,0.092289,0.138879,0.054593,0.066247,0.819672,0.829268,0.803738,0.452306,0.4183,0.446285,0.123176,0.278657,0.139746,0.771986,0.031334,0.202179,0.823539,0.131514,'yew plum pine'
0.10684,0.288206,0.079794,0.146505,0.05616,0.058461,0.811475,0.817073,0.794393,0.469841,0.449761,0.473006,0.113219,0.247589,0.120932,0.770299,0.03012,0.204598,0.823439,0.141439,'yew plum pine'
0.141823,0.193918,0.089629,0.121728,0.064209,0.088064,0.860656,0.878049,0.841121,0.350612,0.31233,0.336526,0.181204,0.372782,0.212406,0.786737,0.025237,0.185358,0.840279,0.094293,'yew plum pine'
0.130014,0.202485,0.10428,0.137671,0.058082,0.088199,0.868852,0.902439,0.859813,0.343496,0.261086,0.31985,0.178239,0.420654,0.215825,0.808979,0.02625,0.158915,0.855285,0.081886,'yew plum pine'
0.12208,0.208608,0.086826,0.168352,0.065134,0.08261,0.852459,0.865854,0.841121,0.362749,0.334746,0.344926,0.174975,0.353243,0.205915,0.786426,0.021956,0.182808,0.845028,0.099256,'yew plum pine'
0.11911,0.24996,0.113295,0.143803,0.042334,0.066618,0.836066,0.853659,0.82243,0.408281,0.369017,0.390136,0.147541,0.321911,0.176003,0.780494,0.032381,0.193878,0.828672,0.114144,'yew plum pine'
0.108134,0.273228,0.084527,0.144995,0.057692,0.065132,0.836066,0.865854,0.831776,0.404079,0.317727,0.362027,0.153631,0.378845,0.199354,0.76922,0.034235,0.198929,0.820425,0.104218,'yew plum pine'
0.109116,0.270854,0.1034,0.15785,0.045645,0.061597,0.836066,0.853659,0.82243,0.405588,0.358234,0.378038,0.151281,0.330852,0.185802,0.768581,0.032744,0.20943,0.820662,0.111663,'yew plum pine'
0.114266,0.249282,0.080607,0.148346,0.062329,0.070767,0.860656,0.878049,0.850467,0.364186,0.349595,0.357403,0.165264,0.327535,0.18679,0.809961,0.023625,0.164905,0.857632,0.099256,'yew plum pine'
0.125886,0.230205,0.086423,0.129874,0.06048,0.075871,0.844262,0.865854,0.831776,0.380451,0.346272,0.363224,0.168363,0.343787,0.197585,0.769714,0.021377,0.197338,0.833467,0.109181,'yew plum pine'
0.108544,0.230335,0.084298,0.175774,0.067802,0.080699,0.811475,0.841463,0.794393,0.432508,0.370311,0.419936,0.150189,0.337713,0.17394,0.734421,0.026485,0.225615,0.799968,0.131514,'yew plum pine'
0.122819,0.205238,0.095674,0.154369,0.063871,0.088494,0.844262,0.853659,0.82243,0.394066,0.356313,0.384382,0.156041,0.338628,0.182248,0.779723,0.023175,0.186903,0.835989,0.111663,'yew plum pine'
0.123701,0.204579,0.077759,0.15472,0.073465,0.087921,0.844262,0.853659,0.82243,0.390425,0.35572,0.381441,0.15881,0.339302,0.184653,0.779906,0.024119,0.187028,0.835377,0.111663,'yew plum pine'
0.106275,0.279905,0.082961,0.158474,0.055462,0.059829,0.819672,0.829268,0.794393,0.444692,0.42076,0.445556,0.131452,0.279589,0.146524,0.762057,0.026858,0.204267,0.824532,0.133995,'yew plum pine'
0.100336,0.271207,0.093894,0.157252,0.058438,0.07152,0.770492,0.780488,0.747664,0.476985,0.456677,0.469249,0.144786,0.278993,0.164032,0.677037,0.020531,0.266349,0.77448,0.173697,'yew plum pine'
0.107093,0.255492,0.090136,0.164957,0.058164,0.07022,0.803279,0.829268,0.775701,0.433119,0.380392,0.428139,0.157836,0.335697,0.179534,0.714809,0.0209,0.233972,0.797767,0.138958,'yew plum pine'
0.114235,0.234519,0.074466,0.147499,0.071933,0.080045,0.819672,0.865854,0.813084,0.413084,0.311341,0.372897,0.161034,0.391855,0.205705,0.730581,0.022963,0.224733,0.806177,0.114144,'yew plum pine'
0.107631,0.269143,0.082862,0.13827,0.061779,0.069885,0.811475,0.853659,0.803738,0.408518,0.336921,0.379025,0.169893,0.371208,0.206296,0.72392,0.021072,0.226234,0.804146,0.121588,'yew plum pine'
0.113143,0.241174,0.079282,0.144894,0.067927,0.077895,0.811475,0.853659,0.803738,0.417465,0.3187,0.375608,0.163201,0.39045,0.208895,0.722046,0.022389,0.232172,0.797587,0.119107,'yew plum pine'
0.128911,0.206337,0.101592,0.172434,0.052186,0.075973,0.901639,0.878049,0.878505,0.262933,0.356905,0.27891,0.222608,0.314481,0.23638,0.827388,0.0116,0.136299,0.898903,0.084367,'yew plum pine'
0.017482,0.751228,0.11598,0.253222,0.091796,0.028506,0.360656,0.487805,0.345794,0.723882,0.516632,0.65956,0.26455,0.459882,0.303667,0.237837,0.0675,0.618575,0.353989,0.483871,'japanese flowering cherry'
0.022583,0.716087,0.134253,0.256326,0.06415,0.025942,0.262295,0.414634,0.261682,0.700788,0.500132,0.621507,0.690635,0.597359,0.513435,0.132983,0.088457,0.752445,0.203258,0.578164,'japanese flowering cherry'
0.023589,0.543495,0.121627,0.319973,0.085968,0.049077,0.172131,0.621951,0.271028,0.915152,0.355868,0.702575,0.275324,0.539547,0.327978,0.190558,0.130582,0.714564,0.230216,0.46402,'japanese flowering cherry'
0.02568,0.58182,0.092931,0.30104,0.090006,0.039525,0.393443,0.52439,0.373832,0.741098,0.519769,0.680556,0.215235,0.417683,0.254622,0.287591,0.0809,0.579565,0.398602,0.449132,'japanese flowering cherry'
0.022307,0.615894,0.066529,0.250822,0.125012,0.048735,0.319672,0.5,0.327103,0.726475,0.47784,0.642826,0.308792,0.49136,0.332581,0.19763,0.098583,0.705447,0.273351,0.486352,'japanese flowering cherry'
0.022697,0.51933,0.127733,0.33511,0.08886,0.05416,0.286885,0.658537,0.383178,0.818802,0.335213,0.606605,0.242466,0.535702,0.321468,0.22694,0.069423,0.646729,0.325635,0.387097,'japanese flowering cherry'
0.024322,0.547272,0.115844,0.323411,0.084981,0.046001,0.221311,0.670732,0.35514,0.902598,0.307692,0.63826,0.224861,0.566555,0.31363,0.220766,0.054184,0.630621,0.355925,0.399504,'japanese flowering cherry'
0.023975,0.577651,0.126285,0.288832,0.08031,0.046298,0.254098,0.54878,0.317757,0.822649,0.41843,0.657446,0.279476,0.544627,0.335158,0.202549,0.071104,0.644702,0.314608,0.471464,'japanese flowering cherry'
0.027488,0.550198,0.120389,0.33022,0.069533,0.038034,0.352459,0.54878,0.383178,0.776844,0.470836,0.642573,0.217954,0.463544,0.285517,0.262021,0.082669,0.596628,0.359128,0.439206,'japanese flowering cherry'
0.025473,0.574857,0.108476,0.29202,0.084492,0.043523,0.327869,0.585366,0.373832,0.796188,0.413737,0.635585,0.222325,0.508099,0.30316,0.250317,0.076623,0.599918,0.36323,0.421836,'japanese flowering cherry'
0.02403,0.590476,0.074371,0.310374,0.105251,0.038507,0.278689,0.54878,0.317757,0.833817,0.441018,0.687752,0.2349,0.506446,0.299735,0.228095,0.066238,0.614605,0.356985,0.468983,'japanese flowering cherry'
0.029008,0.484207,0.102259,0.317347,0.090385,0.056111,0.393443,0.585366,0.411215,0.822452,0.48177,0.6913,0.137337,0.415541,0.21103,0.334037,0.064535,0.521362,0.452759,0.406948,'japanese flowering cherry'
0.024456,0.594256,0.119808,0.314742,0.074709,0.035957,0.286885,0.560976,0.336449,0.803478,0.423337,0.645164,0.261406,0.519922,0.333228,0.219204,0.070669,0.621251,0.331421,0.454094,'japanese flowering cherry'
0.021156,0.603311,0.086069,0.310388,0.107756,0.040628,0.245902,0.573171,0.280374,0.763245,0.384307,0.636669,0.377911,0.543334,0.41214,0.155946,0.085426,0.740286,0.230199,0.473945,'japanese flowering cherry'
0.026477,0.603986,0.066091,0.31916,0.096721,0.029251,0.311475,0.47561,0.327103,0.730137,0.495877,0.632583,0.312566,0.496312,0.348334,0.191741,0.11473,0.710596,0.25558,0.503722,'japanese flowering cherry'
0.027565,0.585555,0.096406,0.335454,0.074946,0.028339,0.344262,0.621951,0.392523,0.816873,0.402608,0.657509,0.186033,0.484134,0.259095,0.281214,0.096061,0.601337,0.36409,0.397022,'japanese flowering cherry'
0.026046,0.549681,0.09918,0.328339,0.08675,0.041182,0.270492,0.658537,0.345794,0.837466,0.334746,0.644343,0.238768,0.537403,0.320437,0.223012,0.062464,0.630101,0.347702,0.404467,'japanese flowering cherry'
0.024089,0.579903,0.09053,0.274254,0.103083,0.048763,0.229508,0.52439,0.280374,0.767245,0.407674,0.616438,0.416061,0.599556,0.47681,0.145121,0.111961,0.719348,0.20319,0.501241,'japanese flowering cherry'
0.026061,0.544938,0.115806,0.322696,0.079072,0.043533,0.286885,0.597561,0.345794,0.796591,0.384029,0.629634,0.26664,0.534889,0.337153,0.211625,0.089726,0.657856,0.282738,0.431762,'japanese flowering cherry'
0.030293,0.534686,0.105348,0.349916,0.068688,0.033049,0.418033,0.634146,0.439252,0.819395,0.448048,0.695312,0.11909,0.414317,0.182943,0.36659,0.090972,0.528328,0.452261,0.369727,'japanese flowering cherry'
0.025126,0.558203,0.109021,0.339728,0.080985,0.038421,0.270492,0.609756,0.336449,0.830449,0.371888,0.649946,0.247381,0.539674,0.323719,0.220242,0.094959,0.653839,0.29024,0.42928,'japanese flowering cherry'
0.030621,0.528727,0.111824,0.320983,0.069694,0.03974,0.368852,0.634146,0.401869,0.79533,0.401804,0.659622,0.18455,0.47358,0.250179,0.297652,0.105984,0.588069,0.362258,0.387097,'japanese flowering cherry'
0.022895,0.764607,0.087101,0.26155,0.08055,0.015637,0.229508,0.487805,0.280374,0.698016,0.403679,0.567616,0.818091,0.891069,0.805694,0.104983,0.09374,0.778525,0.136238,0.51861,'japanese flowering cherry'
0.023145,0.597314,0.095357,0.280376,0.099378,0.044896,0.295082,0.378049,0.299065,0.683301,0.551421,0.605616,0.44056,0.550491,0.445834,0.151838,0.090809,0.713601,0.237829,0.578164,'japanese flowering cherry'
0.024084,0.730994,0.089319,0.285748,0.075449,0.014653,0.639344,0.670732,0.616822,0.660361,0.544721,0.627255,0.087036,0.257569,0.114417,0.578087,0.051985,0.33322,0.753565,0.26799,'japanese flowering cherry'
0.018038,0.6186,0.13784,0.343457,0.083555,0.035751,0.352459,0.536585,0.373832,0.938403,0.579211,0.806192,0.066788,0.322984,0.125642,0.372564,0.067955,0.492188,0.639614,0.459057,'japanese flowering cherry'
0.025149,0.612735,0.08123,0.32489,0.089378,0.028512,0.319672,0.414634,0.28972,0.885773,0.666642,0.837249,0.141902,0.313947,0.163543,0.30543,0.061412,0.58192,0.492363,0.55335,'japanese flowering cherry'
0.019998,0.661912,0.128245,0.325633,0.07494,0.026763,0.5,0.609756,0.476636,0.866904,0.578031,0.822386,0.014769,0.265951,0.03471,0.507317,0.068718,0.388389,0.714442,0.362283,'japanese flowering cherry'
0.019685,0.585188,0.131943,0.354901,0.083285,0.038505,0.270492,0.463415,0.280374,0.970624,0.609552,0.858202,0.106874,0.345894,0.148801,0.310689,0.063764,0.548285,0.603184,0.543424,'japanese flowering cherry'
0.018212,0.572165,0.148211,0.332939,0.0876,0.048621,0.491803,0.670732,0.485981,0.832939,0.470954,0.748668,0.050733,0.355071,0.095807,0.474547,0.060233,0.399344,0.69958,0.330025,'japanese flowering cherry'
0.017504,0.950899,0.128961,0.228385,0.06333,0.002936,0.409836,0.621951,0.420561,0.679742,0.384864,0.590164,0.257606,0.515249,0.308543,0.258054,0.000992,0.44755,0.760278,0.379653,'glossy privet'
0.018011,0.909539,0.088285,0.213801,0.090958,0.010922,0.286885,0.573171,0.28972,0.689931,0.362637,0.611929,0.4424,0.622847,0.464818,0.145371,0.002176,0.521354,0.712295,0.46402,'glossy privet'
0.024239,0.813901,0.055157,0.230558,0.094058,0.011788,0.360656,0.731707,0.35514,0.617323,0.211965,0.540083,0.384087,0.647142,0.459759,0.155692,0.00209,0.558418,0.66285,0.344913,'glossy privet'
0.017301,0.978093,0.12981,0.165306,0.072384,0.013563,0.278689,0.597561,0.280374,0.681382,0.327357,0.600518,0.537774,0.659503,0.560286,0.131139,0.001067,0.542831,0.719399,0.454094,'glossy privet'
0.02668,0.763682,0.084113,0.221953,0.075342,0.017847,0.377049,0.45122,0.327103,0.665431,0.527916,0.649004,0.308838,0.491848,0.338443,0.209396,0.00422,0.521884,0.673488,0.501241,'glossy privet'
0.024298,0.782143,0.094145,0.235731,0.073092,0.015747,0.286885,0.402439,0.242991,0.729116,0.541084,0.693517,0.346228,0.537735,0.38851,0.158966,0.005267,0.579147,0.648612,0.578164,'glossy privet'
0.024995,0.771006,0.109055,0.231508,0.064717,0.01736,0.368852,0.52439,0.327103,0.685384,0.459802,0.660181,0.293581,0.508666,0.32285,0.215016,0.004078,0.511891,0.684635,0.468983,'glossy privet'
0.0269,0.743212,0.079406,0.233204,0.078291,0.018592,0.42623,0.536585,0.392523,0.672243,0.484872,0.63367,0.244127,0.457956,0.28423,0.258511,0.003585,0.490475,0.715396,0.42928,'glossy privet'
0.024526,0.76994,0.099343,0.235167,0.071126,0.017542,0.42623,0.487805,0.373832,0.677192,0.538682,0.666242,0.242662,0.431576,0.268341,0.264656,0.004351,0.489019,0.700146,0.459057,'glossy privet'
0.025961,0.765706,0.096913,0.255353,0.064596,0.011647,0.352459,0.47561,0.299065,0.698848,0.502248,0.675749,0.298948,0.504689,0.341997,0.204755,0.004412,0.49085,0.687472,0.503722,'glossy privet'
0.024078,0.82652,0.059719,0.193424,0.097217,0.018254,0.377049,0.670732,0.35514,0.572932,0.269129,0.525369,0.444329,0.630967,0.497742,0.143647,0.004188,0.584571,0.596938,0.37469,'glossy privet'
0.026709,0.746769,0.089579,0.238874,0.0715,0.017073,0.401639,0.646341,0.383178,0.604517,0.316262,0.559426,0.344402,0.584808,0.37616,0.191094,0.003402,0.551426,0.645913,0.377171,'glossy privet'
0.024175,0.801406,0.077854,0.239442,0.079784,0.012016,0.45082,0.731707,0.439252,0.643458,0.270052,0.572779,0.248955,0.561889,0.304453,0.270943,0.003791,0.499983,0.665911,0.312655,'glossy privet'
0.026421,0.798256,0.079545,0.212261,0.075908,0.014631,0.409836,0.54878,0.364486,0.689538,0.475515,0.674344,0.247393,0.455907,0.267522,0.264681,0.007127,0.512661,0.62556,0.439206,'glossy privet'
0.023269,0.8641,0.088325,0.236173,0.069542,0.004585,0.393443,0.707317,0.392523,0.627017,0.263537,0.552279,0.333594,0.598434,0.384559,0.204671,0.001985,0.506429,0.672647,0.344913,'glossy privet'
0.023641,0.825945,0.087442,0.222676,0.075855,0.012559,0.401639,0.695122,0.392523,0.582687,0.254976,0.521427,0.377783,0.627632,0.42309,0.174935,0.003129,0.552635,0.628321,0.344913,'glossy privet'
0.023893,0.812378,0.085066,0.212634,0.079945,0.016488,0.385246,0.707317,0.345794,0.578773,0.24361,0.546559,0.419628,0.623934,0.486879,0.157443,0.004371,0.559041,0.611397,0.359801,'glossy privet'
0.022634,0.842209,0.080113,0.248053,0.077474,0.006411,0.409836,0.865854,0.411215,0.590836,0.102305,0.516361,0.348234,0.656013,0.400283,0.186188,0.00119,0.541664,0.662771,0.263027,'glossy privet'
0.02228,0.746449,0.075984,0.276329,0.090057,0.016788,0.352459,0.804878,0.35514,0.575667,0.138535,0.50156,0.71281,0.670138,0.760223,0.125012,0.002786,0.589009,0.59413,0.312655,'glossy privet'
0.022467,0.831216,0.080863,0.251649,0.078508,0.007612,0.459016,0.792683,0.476636,0.607338,0.193025,0.507396,0.28148,0.60489,0.345371,0.25785,0.001274,0.470827,0.718751,0.270471,'glossy privet'
0.021086,0.849406,0.097444,0.243227,0.073675,0.008762,0.286885,0.817073,0.280374,0.63263,0.12266,0.564363,0.803167,0.675059,0.838957,0.113757,0.00285,0.587325,0.606782,0.337469,'glossy privet'
0.020679,0.840924,0.236596,0.239947,0.018351,0.011366,0.377049,0.97561,0.392523,0.624438,0,0.528783,0.358887,0.696651,0.417286,0.185649,0.000737,0.504668,0.704643,0.223325,'glossy privet'
0.024419,0.77974,0.080645,0.232557,0.08144,0.016627,0.42623,0.670732,0.392523,0.628394,0.321285,0.589492,0.292689,0.550713,0.337195,0.235289,0.004924,0.514,0.641459,0.359801,'glossy privet'
0.02382,0.757241,0.059593,0.229266,0.101574,0.02222,0.508197,0.878049,0.514019,0.564288,0.11687,0.487536,0.273027,0.625522,0.325001,0.281204,0.001521,0.47922,0.696593,0.220844,'glossy privet'
0.022504,0.820327,0.066085,0.258254,0.087865,0.007899,0.393443,0.926829,0.411215,0.539464,0.038435,0.445312,0.494627,0.687541,0.745956,0.136325,0,0.53153,0.69851,0.238213,'glossy privet'
0.023731,0.789132,0.119243,0.237934,0.060513,0.015063,0.360656,0.707317,0.345794,0.608378,0.237978,0.548187,0.413019,0.634386,0.474036,0.152755,0.005147,0.573027,0.584316,0.364764,'glossy privet'
0.026141,0.755112,0.094413,0.243132,0.06883,0.015677,0.368852,0.52439,0.336449,0.644164,0.436529,0.609698,0.346602,0.549493,0.379552,0.188231,0.005213,0.526248,0.630688,0.46402,'glossy privet'
0.022214,0.829811,0.11536,0.253133,0.060459,0.007931,0.344262,0.768293,0.35514,0.574905,0.169089,0.494922,0.764898,0.674029,0.79868,0.122984,0.001821,0.546014,0.654096,0.334988,'glossy privet'
0.024088,0.850177,0.094556,0.196505,0.071788,0.013843,0.377049,0.597561,0.364486,0.653171,0.373173,0.594321,0.320852,0.55564,0.361349,0.203047,0.002554,0.517301,0.680811,0.414392,'glossy privet'
0.023244,0.832089,0.090044,0.226041,0.074471,0.011532,0.368852,0.670732,0.35514,0.609661,0.273174,0.554809,0.393707,0.633178,0.435803,0.167573,0.002563,0.537307,0.662345,0.37469,'glossy privet'
0.055324,0.37959,0.100341,0.309884,0.055314,0.046287,0.663934,0.792683,0.691589,0.608011,0.340164,0.492113,0.114623,0.42039,0.188467,0.576841,0.019166,0.324895,0.702582,0.191067,'chinese toon'
0.044111,0.459476,0.032692,0.263788,0.108509,0.047866,0.54918,0.768293,0.588785,0.824911,0.364095,0.647873,0.014098,0.407329,0.115265,0.53634,0.028738,0.378481,0.644817,0.245658,'chinese toon'
0.038585,0.459519,0.118009,0.275646,0.066358,0.054961,0.581967,0.634146,0.570093,0.686509,0.540562,0.620988,0.109429,0.29814,0.155987,0.495029,0.021829,0.375274,0.642916,0.307692,'chinese toon'
0.040658,0.474504,0.058952,0.351699,0.079934,0.030947,0.581967,0.707317,0.616822,0.702669,0.436153,0.555019,0.093803,0.368355,0.182397,0.501285,0.012768,0.378262,0.677508,0.255583,'chinese toon'
0.034544,0.578625,0.160509,0.208814,0.044698,0.045026,0.540984,0.658537,0.551402,0.700844,0.463386,0.605616,0.128393,0.374633,0.185216,0.446746,0.015439,0.411321,0.629687,0.30273,'chinese toon'
0.046284,0.385729,0.233569,0.273307,0.02022,0.067355,0.631148,0.731707,0.64486,0.636431,0.406479,0.531678,0.116296,0.387534,0.186068,0.527584,0.015086,0.346433,0.685155,0.233251,'chinese toon'
0.036059,0.503896,0.134316,0.199412,0.067998,0.064906,0.5,0.670732,0.551402,0.75231,0.43703,0.588684,0.114438,0.396685,0.20065,0.423552,0.013475,0.432904,0.626182,0.305211,'chinese toon'
0.037334,0.513477,0.201989,0.161906,0.040287,0.07,0.442623,0.585366,0.46729,0.775199,0.50247,0.64409,0.139771,0.385963,0.212205,0.362051,0.020433,0.479781,0.558334,0.379653,'chinese toon'
0.036325,0.546991,0.123278,0.241916,0.057287,0.041874,0.532787,0.743902,0.588785,0.690266,0.33785,0.527695,0.144548,0.463117,0.231537,0.430762,0.014742,0.424069,0.618532,0.255583,'chinese toon'
0.05084,0.393299,0.161542,0.322062,0.030527,0.045877,0.655738,0.731707,0.663551,0.651773,0.44719,0.561655,0.083028,0.334835,0.143296,0.584671,0.024441,0.318488,0.703653,0.225806,'chinese toon'
0.05782,0.334321,0.11341,0.371587,0.048228,0.047544,0.655738,0.780488,0.691589,0.677929,0.399517,0.514665,0.057501,0.355185,0.163446,0.604239,0.019418,0.314202,0.736947,0.198511,'chinese toon'
0.042982,0.441622,0.130197,0.256492,0.057275,0.057266,0.598361,0.731707,0.616822,0.714534,0.412294,0.580905,0.072817,0.378017,0.158344,0.534093,0.026184,0.366086,0.664445,0.243176,'chinese toon'
0.043839,0.354719,0.127221,0.29142,0.073188,0.080274,0.581967,0.780488,0.635514,0.728685,0.329414,0.537291,0.073062,0.440811,0.185649,0.519346,0.023099,0.381437,0.658452,0.218362,'chinese toon'
0.060306,0.217787,0.096387,0.306309,0.106919,0.123819,0.647541,0.841463,0.691589,0.665431,0.271157,0.497645,0.076328,0.466744,0.181183,0.59434,0.027214,0.322761,0.70548,0.171216,'chinese toon'
0.046207,0.333172,0.192471,0.243465,0.051878,0.097983,0.57377,0.756098,0.598131,0.737956,0.379267,0.602243,0.069994,0.401555,0.151586,0.524501,0.050381,0.392473,0.608766,0.243176,'chinese toon'
0.046421,0.438442,0.160807,0.211859,0.044422,0.063315,0.532787,0.707317,0.570093,0.754254,0.408734,0.602044,0.088034,0.402749,0.173744,0.471644,0.044493,0.42793,0.565071,0.275434,'chinese toon'
0.046732,0.388098,0.15585,0.241307,0.052571,0.073546,0.557377,0.719512,0.588785,0.740087,0.413343,0.606935,0.080539,0.389969,0.155618,0.497124,0.028229,0.385816,0.640956,0.265509,'chinese toon'
0.057868,0.32635,0.124707,0.30619,0.053846,0.064696,0.663934,0.768293,0.682243,0.652298,0.420631,0.545211,0.074745,0.337793,0.14302,0.609233,0.032385,0.319066,0.709926,0.205955,'chinese toon'
0.047427,0.401135,0.125976,0.301313,0.052792,0.053186,0.581967,0.719512,0.598131,0.694957,0.420373,0.583009,0.101986,0.37795,0.170441,0.50805,0.058614,0.407537,0.586381,0.258065,'chinese toon'
0.057294,0.34192,0.139416,0.333977,0.040067,0.052834,0.614754,0.792683,0.663551,0.732822,0.340932,0.549248,0.04343,0.417308,0.153736,0.576851,0.040309,0.348099,0.662538,0.203474,'chinese toon'
0.048671,0.331283,0.139371,0.297647,0.062848,0.080278,0.598361,0.780488,0.64486,0.700124,0.342006,0.535065,0.084678,0.425364,0.18147,0.53938,0.046766,0.381305,0.625021,0.215881,'chinese toon'
0.050437,0.247086,0.097887,0.325145,0.10898,0.117001,0.606557,0.780488,0.635514,0.682906,0.348842,0.545921,0.093636,0.418111,0.176714,0.534035,0.061807,0.391666,0.604278,0.218362,'chinese toon'
0.04797,0.418185,0.082375,0.294142,0.071529,0.047912,0.54918,0.829268,0.626168,0.838631,0.268759,0.582331,0.001601,0.483413,0.149256,0.549279,0.01151,0.327179,0.74426,0.208437,'chinese toon'
0.04715,0.441066,0.102307,0.296813,0.056606,0.04123,0.491803,0.756098,0.560748,0.85391,0.352294,0.645227,0.029879,0.434502,0.137629,0.482985,0.020283,0.411175,0.646281,0.265509,'chinese toon'
